ano_campeonato;data;horario;rodada;publico;time_man;time_vis;gols_man;gols_vis
2008;18/05/2008;06:10;2;7139;Figueirense;Coritiba;2;1
2008;18/05/2008;06:10;2;10081;Palmeiras;Internacional;2;1
2008;24/05/2008;06:10;3;27031;Flamengo;Internacional;2;1
2008;24/05/2008;06:10;3;12027;Vitória;Figueirense;4;0
2008;24/05/2008;06:10;3;23685;Grêmio;Náutico;2;0
2008;25/05/2008;04:00;3;5027;São Paulo;Coritiba;1;1
2008;25/05/2008;04:00;3;19291;Cruzeiro;Santos;4;0
2008;25/05/2008;04:00;3;1773;Goiás;Ipatinga;1;1
2008;25/05/2008;04:00;3;16933;Sport;Fluminense;2;1
2008;25/05/2008;06:10;3;14741;Atlético-PR;Atlético-MG;1;1
2008;25/05/2008;06:10;3;6428;Portuguesa;Palmeiras;1;1
2008;25/05/2008;06:10;3;14677;Botafogo;Vasco da Gama;1;1
2008;31/05/2008;06:10;4;3402;Vasco da Gama;Grêmio;2;1
2008;31/05/2008;06:10;4;5027;Figueirense;Goiás;0;0
2008;31/05/2008;06:10;4;23456;Internacional;Sport;1;1
2008;01/06/2008;04:00;4;0;Ipatinga;Vitória;2;0
2008;01/06/2008;04:00;4;17436;Náutico;Botafogo;3;0
2008;01/06/2008;04:00;4;0;Coritiba;Cruzeiro;1;1
2008;01/06/2008;04:00;4;7298;Santos;São Paulo;0;0
2008;01/06/2008;04:00;4;0;Palmeiras;Atlético-PR;1;0
2008;01/06/2008;06:10;4;9522;Atlético-MG;Portuguesa;2;0
2008;01/06/2008;06:10;4;19441;Fluminense;Flamengo;0;1
2008;07/06/2008;06:10;5;22002;Flamengo;Figueirense;5;0
2008;07/06/2008;06:10;5;2875;Ipatinga;Náutico;0;0
2008;07/06/2008;06:10;5;7609;São Paulo;Atlético-MG;5;1
2008;08/06/2008;04:00;5;23176;Grêmio;Fluminense;2;1
2008;08/06/2008;04:00;5;3415;Portuguesa;Internacional;3;1
2008;08/06/2008;04:00;5;14721;Atlético-PR;Goiás;5;0
2008;08/06/2008;04:00;5;0;Sport;Palmeiras;2;0
2008;08/06/2008;06:10;5;6008;Botafogo;Coritiba;2;1
2008;08/06/2008;06:10;5;0;Vitória;Santos;1;0
2008;08/06/2008;06:10;5;20278;Cruzeiro;Vasco da Gama;1;0
2008;12/06/2008;08:30;6;6539;Fluminense;Santos;1;1
2008;12/06/2008;08:30;6;5357;Atlético-MG;Ipatinga;4;2
2008;12/06/2008;08:30;6;0;Palmeiras;Cruzeiro;5;2
2008;14/06/2008;04:10;6;20694;Internacional;Botafogo;2;1
2008;14/06/2008;04:10;6;55238;Flamengo;São Paulo;2;4
2008;14/06/2008;04:10;6;5100;Figueirense;Sport;3;1
2008;14/06/2008;06:20;6;0;Portuguesa;Atlético-PR;1;0
2008;14/06/2008;06:20;6;0;Goiás;Grêmio;0;3
2008;14/06/2008;06:20;6;0;Coritiba;Vitória;0;0
2008;14/06/2008;06:20;6;0;Náutico;Vasco da Gama;1;1
2008;21/06/2008;06:10;7;11560;São Paulo;Sport;1;0
2008;21/06/2008;06:10;7;15323;Coritiba;Fluminense;2;1
2008;21/06/2008;06:10;7;5230;Botafogo;Portuguesa;0;1
2008;21/06/2008;06:10;7;8988;Cruzeiro;Figueirense;3;0
2008;22/06/2008;04:00;7;0;Vitória;Internacional;2;1
2008;22/06/2008;04:00;7;5348;Vasco da Gama;Palmeiras;0;2
2008;22/06/2008;04:00;7;13260;Ipatinga;Flamengo;1;3
2008;22/06/2008;06:10;7;21438;Grêmio;Atlético-PR;3;0
2008;22/06/2008;06:10;7;3848;Santos;Goiás;0;4
2008;22/06/2008;06:10;7;15104;Náutico;Atlético-MG;2;1
2008;28/06/2008;06:20;8;13089;Vitória;Goiás;3;0
2008;28/06/2008;06:20;8;0;Portuguesa;Santos;0;0
2008;28/06/2008;06:20;8;2724;Vasco da Gama;Ipatinga;4;2
2008;29/06/2008;04:00;8;0;Atlético-PR;Coritiba;1;1
2008;29/06/2008;04:00;8;0;Sport;Flamengo;1;2
2008;29/06/2008;04:00;8;0;Figueirense;Atlético-MG;1;1
2008;29/06/2008;04:00;8;37115;Cruzeiro;São Paulo;1;1
2008;29/06/2008;06:10;8;0;Grêmio;Internacional;1;1
2008;29/06/2008;06:20;8;0;Fluminense;Botafogo;0;0
2008;29/06/2008;06:20;8;0;Palmeiras;Náutico;2;0
2008;05/07/2008;06:10;9;0;Atlético-PR;Santos;1;0
2008;05/07/2008;06:10;9;18732;Sport;Cruzeiro;1;0
2008;05/07/2008;06:10;9;44434;Flamengo;Náutico;3;0
2008;06/07/2008;04:00;9;27528;Internacional;Coritiba;3;0
2008;06/07/2008;04:00;9;4420;Portuguesa;Vitória;1;2
2008;06/07/2008;04:00;9;0;Figueirense;Vasco da Gama;2;1
2008;06/07/2008;04:00;9;0;Atlético-MG;Palmeiras;1;1
2008;06/07/2008;06:10;9;0;Botafogo;Grêmio;2;0
2008;06/07/2008;06:10;9;0;Goiás;Fluminense;1;0
2008;06/07/2008;06:10;9;13421;São Paulo;Ipatinga;1;1
2008;09/07/2008;07:30;10;26535;Internacional;Goiás;1;0
2008;09/07/2008;07:30;10;0;Coritiba;Portuguesa;4;0
2008;09/07/2008;08:30;10;11466;Fluminense;Atlético-PR;3;0
2008;09/07/2008;08:30;10;26560;Vitória;Botafogo;5;2
2008;09/07/2008;09:45;10;0;Santos;Grêmio;1;1
2008;09/07/2008;09:45;10;0;Náutico;São Paulo;2;1
2008;09/07/2008;09:45;10;0;Atlético-MG;Flamengo;1;1
2008;10/07/2008;08:30;10;6703;Vasco da Gama;Sport;4;0
2008;10/07/2008;08:30;10;0;Ipatinga;Cruzeiro;2;2
2008;10/07/2008;08:30;10;0;Palmeiras;Figueirense;1;1
2008;12/07/2008;06:10;11;13860;Fluminense;Vitória;2;1
2008;12/07/2008;06:10;11;0;Goiás;Coritiba;2;2
2008;13/07/2008;04:00;11;0;Santos;Botafogo;2;2
2008;13/07/2008;04:00;11;0;Atlético-PR;Internacional;1;1
2008;13/07/2008;04:00;11;0;Ipatinga;Figueirense;0;1
2008;13/07/2008;04:00;11;0;Cruzeiro;Atlético-MG;2;1
2008;13/07/2008;04:00;11;22235;São Paulo;Palmeiras;2;1
2008;13/07/2008;06:10;11;63611;Flamengo;Vasco da Gama;3;1
2008;13/07/2008;06:10;11;0;Grêmio;Portuguesa;2;1
2008;13/07/2008;06:10;11;0;Náutico;Sport;0;2
2008;16/07/2008;07:30;12;10007;Botafogo;Ipatinga;4;0
2008;16/07/2008;07:30;12;0;Sport;Grêmio;2;2
2008;16/07/2008;08:30;12;0;Portuguesa;Náutico;3;2
2008;16/07/2008;08:30;12;0;Figueirense;Santos;3;0
2008;16/07/2008;09:45;12;35000;Vitória;São Paulo;1;3
2008;16/07/2008;09:45;12;0;Cruzeiro;Atlético-PR;1;0
2008;16/07/2008;09:45;12;0;Palmeiras;Fluminense;3;1
2008;17/07/2008;08:30;12;24343;Internacional;Atlético-MG;1;0
2008;17/07/2008;08:30;12;0;Coritiba;Flamengo;1;0
2008;17/07/2008;08:30;12;0;Vasco da Gama;Goiás;1;1
2008;19/07/2008;06:10;13;0;Fluminense;Figueirense;1;0
2008;19/07/2008;06:10;13;28217;Grêmio;Cruzeiro;1;0
2008;19/07/2008;06:10;13;0;Ipatinga;Portuguesa;4;1
2008;20/07/2008;04:00;13;0;Goiás;Palmeiras;3;2
2008;20/07/2008;04:00;13;0;Santos;Sport;1;0
2008;20/07/2008;04:00;13;0;Atlético-PR;Vasco da Gama;3;1
2008;20/07/2008;04:00;13;0;Náutico;Internacional;1;1
2008;20/07/2008;06:10;13;41827;Flamengo;Vitória;0;1
2008;20/07/2008;06:10;13;0;Atlético-MG;Coritiba;3;2
2008;20/07/2008;06:10;13;0;São Paulo;Botafogo;2;1
2008;23/07/2008;07:30;14;12734;Coritiba;Ipatinga;1;0
2008;23/07/2008;07:30;14;0;Cruzeiro;Goiás;0;1
2008;23/07/2008;08:30;14;0;Vitória;Náutico;2;0
2008;23/07/2008;08:30;14;0;Botafogo;Atlético-MG;4;0
2008;23/07/2008;09:45;14;41674;Internacional;São Paulo;2;0
2008;23/07/2008;09:45;14;0;Portuguesa;Flamengo;2;2
2008;23/07/2008;09:45;14;0;Vasco da Gama;Fluminense;3;3
2008;24/07/2008;08:30;14;0;Sport;Atlético-PR;1;0
2008;24/07/2008;08:30;14;0;Figueirense;Grêmio;1;7
2008;24/07/2008;08:30;14;0;Palmeiras;Santos;4;2
2008;26/07/2008;06:10;15;0;Fluminense;Cruzeiro;1;3
2008;26/07/2008;06:10;15;0;Náutico;Coritiba;1;2
2008;26/07/2008;06:10;15;0;Ipatinga;Internacional;1;0
2008;27/07/2008;04:00;15;0;Grêmio;Palmeiras;1;1
2008;27/07/2008;04:00;15;0;Goiás;Sport;1;2
2008;27/07/2008;04:00;15;0;Santos;Vasco da Gama;5;2
2008;27/07/2008;04:00;15;17528;Atlético-PR;Figueirense;0;0
2008;27/07/2008;06:10;15;0;Flamengo;Botafogo;0;0
2008;27/07/2008;06:10;15;0;Atlético-MG;Vitória;2;1
2008;27/07/2008;06:10;15;0;São Paulo;Portuguesa;3;1
2008;30/07/2008;07:30;16;0;Vitória;Atlético-PR;2;1
2008;30/07/2008;07:30;16;19209;Cruzeiro;Náutico;4;2
2008;30/07/2008;08:30;16;0;Botafogo;Goiás;2;0
2008;30/07/2008;08:30;16;0;Portuguesa;Fluminense;3;1
2008;30/07/2008;09:45;16;22228;Internacional;Santos;0;1
2008;30/07/2008;09:45;16;0;Figueirense;São Paulo;1;1
2008;30/07/2008;09:45;16;26854;Palmeiras;Flamengo;1;0
2008;31/07/2008;08:30;16;0;Coritiba;Grêmio;0;1
2008;31/07/2008;08:30;16;0;Sport;Ipatinga;3;1
2008;31/07/2008;08:30;16;4810;Vasco da Gama;Atlético-MG;6;1
2008;02/08/2008;06:10;17;10092;Fluminense;Internacional;1;2
2008;02/08/2008;06:10;17;0;Goiás;Portuguesa;4;0
2008;02/08/2008;06:10;17;0;Náutico;Figueirense;1;2
2008;03/08/2008;04:00;17;0;Grêmio;Vitória;2;0
2008;03/08/2008;04:00;17;37210;Flamengo;Cruzeiro;1;2
2008;03/08/2008;04:00;17;0;Ipatinga;Palmeiras;1;2
2008;03/08/2008;04:00;17;0;São Paulo;Vasco da Gama;4;0
2008;03/08/2008;06:10;17;10261;Santos;Coritiba;1;3
2008;03/08/2008;06:10;17;16966;Atlético-PR;Botafogo;0;3
2008;03/08/2008;06:10;17;0;Atlético-MG;Sport;2;1
2008;06/08/2008;07:30;18;0;Grêmio;Ipatinga;1;0
2008;06/08/2008;07:30;18;0;Vasco da Gama;Coritiba;0;2
2008;06/08/2008;08:30;18;0;Atlético-PR;Náutico;2;0
2008;06/08/2008;08:30;18;0;Sport;Portuguesa;2;0
2008;06/08/2008;09:50;18;0;Fluminense;São Paulo;3;1
2008;06/08/2008;09:50;18;39200;Goiás;Flamengo;2;1
2008;06/08/2008;09:50;18;0;Santos;Atlético-MG;2;3
2008;07/08/2008;08:30;18;8570;Figueirense;Botafogo;1;2
2008;07/08/2008;08:30;18;30861;Cruzeiro;Internacional;2;0
2008;07/08/2008;08:30;18;0;Palmeiras;Vitória;3;0
2008;09/08/2008;06:10;19;0;Flamengo;Atlético-PR;1;0
2008;09/08/2008;06:10;19;0;Atlético-MG;Grêmio;0;4
2008;09/08/2008;06:10;19;0;São Paulo;Goiás;2;1
2008;10/08/2008;04:00;19;29379;Botafogo;Palmeiras;1;0
2008;10/08/2008;04:00;19;0;Vitória;Vasco da Gama;5;0
2008;10/08/2008;04:00;19;0;Portuguesa;Cruzeiro;2;1
2008;10/08/2008;04:00;19;20077;Coritiba;Sport;3;0
2008;10/08/2008;06:10;19;25659;Internacional;Figueirense;1;1
2008;10/08/2008;06:10;19;13711;Náutico;Santos;1;0
2008;10/08/2008;06:10;19;0;Ipatinga;Fluminense;2;1
2008;16/08/2008;06:20;20;16678;Cruzeiro;Vitória;2;1
2008;16/08/2008;06:20;20;0;Figueirense;Portuguesa;2;1
2008;16/08/2008;06:20;20;0;Atlético-PR;Ipatinga;5;0
2008;17/08/2008;04:00;20;0;Goiás;Náutico;3;0
2008;17/08/2008;04:00;20;5387;Vasco da Gama;Internacional;4;0
2008;17/08/2008;04:00;20;15359;Santos;Flamengo;2;2
2008;17/08/2008;04:00;20;40256;Grêmio;São Paulo;1;0
2008;17/08/2008;06:10;20;0;Sport;Botafogo;0;1
2008;17/08/2008;06:10;20;0;Palmeiras;Coritiba;1;0
2008;17/08/2008;06:10;20;0;Fluminense;Atlético-MG;1;0
2008;20/08/2008;07:30;21;12360;Coritiba;Figueirense;3;0
2008;20/08/2008;07:30;21;7618;Vitória;Sport;0;0
2008;20/08/2008;08:30;21;0;Botafogo;Cruzeiro;1;0
2008;20/08/2008;08:30;21;0;São Paulo;Atlético-PR;3;1
2008;20/08/2008;10:00;21;0;Náutico;Fluminense;1;3
2008;20/08/2008;10:00;21;0;Ipatinga;Santos;1;1
2008;20/08/2008;10:00;21;14470;Internacional;Palmeiras;4;1
2008;21/08/2008;08:30;21;31716;Flamengo;Grêmio;2;1
2008;21/08/2008;08:30;21;0;Portuguesa;Vasco da Gama;0;1
2008;21/08/2008;08:30;21;0;Atlético-MG;Goiás;1;1
2008;23/08/2008;06:20;22;4301;Figueirense;Vitória;1;2
2008;23/08/2008;06:20;22;11442;Fluminense;Sport;1;1
2008;24/08/2008;04:00;22;0;Ipatinga;Goiás;1;0
2008;24/08/2008;04:00;22;0;Santos;Cruzeiro;2;0
2008;24/08/2008;04:00;22;0;Coritiba;São Paulo;2;2
2008;24/08/2008;04:00;22;8180;Palmeiras;Portuguesa;4;2
2008;24/08/2008;04:00;22;29329;Internacional;Flamengo;1;1
2008;24/08/2008;06:10;22;0;Atlético-MG;Atlético-PR;4;0
2008;24/08/2008;06:10;22;12325;Náutico;Grêmio;1;1
2008;24/08/2008;06:10;22;0;Vasco da Gama;Botafogo;1;1
2008;30/08/2008;06:20;23;0;Goiás;Figueirense;2;0
2008;30/08/2008;06:20;23;0;Vitória;Ipatinga;0;0
2008;30/08/2008;06:20;23;0;Botafogo;Náutico;1;1
2008;31/08/2008;04:00;23;0;São Paulo;Santos;0;0
2008;31/08/2008;04:00;23;0;Grêmio;Vasco da Gama;2;1
2008;31/08/2008;04:00;23;0;Atlético-PR;Palmeiras;1;2
2008;31/08/2008;04:00;23;21030;Sport;Internacional;1;0
2008;31/08/2008;06:10;23;0;Flamengo;Fluminense;2;2
2008;31/08/2008;06:10;23;0;Cruzeiro;Coritiba;1;1
2008;31/08/2008;06:10;23;0;Portuguesa;Atlético-MG;1;1
2008;03/09/2008;07:30;24;3833;Goiás;Atlético-PR;4;0
2008;03/09/2008;10:00;24;15372;Figueirense;Flamengo;2;3
2008;03/09/2008;10:00;24;0;Santos;Vitória;2;0
2008;03/09/2008;10:00;24;0;Atlético-MG;São Paulo;1;1
2008;04/09/2008;08:30;24;15992;Palmeiras;Sport;0;3
2008;04/09/2008;08:30;24;0;Vasco da Gama;Cruzeiro;1;3
2008;06/09/2008;06:20;24;9349;Internacional;Portuguesa;1;0
2008;06/09/2008;06:20;24;0;Coritiba;Botafogo;0;1
2008;06/09/2008;06:20;24;0;Náutico;Ipatinga;2;0
2008;06/09/2008;06:20;24;0;Fluminense;Grêmio;0;0
2008;13/09/2008;06:20;25;0;Grêmio;Goiás;1;2
2008;13/09/2008;06:20;25;0;Ipatinga;Atlético-MG;3;2
2008;13/09/2008;06:20;25;15638;Atlético-PR;Portuguesa;2;0
2008;14/09/2008;04:00;25;21355;Sport;Figueirense;5;0
2008;14/09/2008;04:00;25;29325;São Paulo;Flamengo;2;0
2008;14/09/2008;04:00;25;0;Cruzeiro;Palmeiras;0;1
2008;14/09/2008;04:00;25;10450;Vasco da Gama;Náutico;1;3
2008;14/09/2008;06:10;25;0;Vitória;Coritiba;1;0
2008;14/09/2008;06:10;25;25196;Botafogo;Internacional;1;2
2008;14/09/2008;06:10;25;0;Santos;Fluminense;2;1
2008;20/09/2008;06:20;26;0;Goiás;Santos;4;1
2008;20/09/2008;06:20;26;0;Fluminense;Coritiba;2;3
2008;20/09/2008;06:20;26;0;Atlético-MG;Náutico;2;1
2008;21/09/2008;04:00;26;20052;Atlético-PR;Grêmio;0;0
2008;21/09/2008;04:00;26;0;Sport;São Paulo;0;0
2008;21/09/2008;04:00;26;0;Portuguesa;Botafogo;3;1
2008;21/09/2008;04:00;26;0;Figueirense;Cruzeiro;3;4
2008;21/09/2008;06:10;26;19493;Internacional;Vitória;1;0
2008;21/09/2008;06:10;26;0;Palmeiras;Vasco da Gama;2;0
2008;21/09/2008;06:10;26;0;Flamengo;Ipatinga;1;0
2008;27/09/2008;06:20;27;0;Goiás;Vitória;3;0
2008;27/09/2008;06:20;27;0;Flamengo;Sport;2;1
2008;27/09/2008;06:20;27;19738;Atlético-MG;Figueirense;0;0
2008;28/09/2008;04:00;27;0;Ipatinga;Vasco da Gama;3;1
2008;28/09/2008;04:00;27;32718;Coritiba;Atlético-PR;1;1
2008;28/09/2008;04:00;27;0;Náutico;Palmeiras;0;0
2008;28/09/2008;04:00;27;20688;São Paulo;Cruzeiro;2;0
2008;28/09/2008;06:10;27;0;Botafogo;Fluminense;1;1
2008;28/09/2008;06:10;27;37388;Internacional;Grêmio;4;1
2008;28/09/2008;06:10;27;73680;Santos;Portuguesa;1;1
2008;01/10/2008;08:30;28;14582;Fluminense;Goiás;1;1
2008;02/10/2008;08:30;28;8931;Cruzeiro;Sport;1;0
2008;02/10/2008;08:30;28;0;Vitória;Portuguesa;3;1
2008;04/10/2008;04:00;28;0;Ipatinga;São Paulo;1;3
2008;04/10/2008;04:00;28;25319;Palmeiras;Atlético-MG;3;1
2008;04/10/2008;04:00;28;0;Grêmio;Botafogo;2;1
2008;04/10/2008;06:20;28;18001;Náutico;Flamengo;0;2
2008;04/10/2008;06:20;28;0;Vasco da Gama;Figueirense;2;4
2008;04/10/2008;06:20;28;10053;Santos;Atlético-PR;4;0
2008;04/10/2008;06:20;28;0;Coritiba;Internacional;4;2
2008;08/10/2008;10:00;29;0;Sport;Vasco da Gama;2;2
2008;08/10/2008;10:00;29;14553;Figueirense;Palmeiras;0;0
2008;08/10/2008;10:00;29;0;Grêmio;Santos;2;0
2008;09/10/2008;08:30;29;0;São Paulo;Náutico;1;0
2008;09/10/2008;08:30;29;12915;Cruzeiro;Ipatinga;1;0
2008;09/10/2008;08:30;29;6049;Botafogo;Vitória;3;1
2008;11/10/2008;06:20;29;0;Atlético-PR;Fluminense;1;3
2008;11/10/2008;06:20;29;0;Portuguesa;Coritiba;0;0
2008;11/10/2008;06:20;29;0;Goiás;Internacional;1;1
2008;11/10/2008;06:20;29;0;Flamengo;Atlético-MG;0;3
2008;18/10/2008;06:20;30;0;Botafogo;Santos;0;1
2008;18/10/2008;06:20;30;0;Figueirense;Ipatinga;1;1
2008;18/10/2008;06:20;30;15813;Internacional;Atlético-PR;2;1
2008;19/10/2008;04:00;30;0;Vitória;Fluminense;2;2
2008;19/10/2008;04:00;30;26676;Palmeiras;São Paulo;2;2
2008;19/10/2008;04:00;30;0;Coritiba;Goiás;1;1
2008;19/10/2008;04:00;30;0;Atlético-MG;Cruzeiro;0;2
2008;19/10/2008;06:10;30;28831;Sport;Náutico;2;2
2008;19/10/2008;06:10;30;0;Portuguesa;Grêmio;2;0
2008;19/10/2008;06:10;30;0;Vasco da Gama;Flamengo;0;1
2008;22/10/2008;10:00;31;7984;Goiás;Vasco da Gama;2;4
2008;23/10/2008;08:30;31;0;Grêmio;Sport;1;0
2008;23/10/2008;08:30;31;17111;São Paulo;Vitória;2;1
2008;23/10/2008;08:30;31;28648;Flamengo;Coritiba;5;0
2008;25/10/2008;04:00;31;0;Ipatinga;Botafogo;0;3
2008;25/10/2008;04:00;31;0;Fluminense;Palmeiras;3;0
2008;25/10/2008;06:20;31;0;Santos;Figueirense;3;0
2008;25/10/2008;06:20;31;0;Atlético-MG;Internacional;2;2
2008;25/10/2008;06:20;31;0;Atlético-PR;Cruzeiro;1;0
2008;25/10/2008;06:20;31;0;Náutico;Portuguesa;1;1
2008;29/10/2008;07:30;32;7622;Coritiba;Atlético-MG;2;1
2008;29/10/2008;07:30;32;3225;Portuguesa;Ipatinga;2;0
2008;29/10/2008;08:30;32;0;Palmeiras;Goiás;1;0
2008;29/10/2008;08:30;32;14464;Internacional;Náutico;1;1
2008;29/10/2008;09:50;32;35560;Cruzeiro;Grêmio;3;0
2008;29/10/2008;09:50;32;12356;Botafogo;São Paulo;1;2
2008;29/10/2008;09:50;32;0;Vitória;Flamengo;0;0
2008;30/10/2008;08:30;32;0;Sport;Santos;1;1
2008;30/10/2008;08:30;32;22743;Vasco da Gama;Atlético-PR;2;2
2008;05/11/2008;08:30;32;0;Figueirense;Fluminense;0;1
2008;01/11/2008;06:30;33;0;Ipatinga;Coritiba;2;0
2008;01/11/2008;06:30;33;0;Flamengo;Portuguesa;2;2
2008;01/11/2008;06:30;33;0;Náutico;Vitória;1;0
2008;02/11/2008;05:00;33;8273;Goiás;Cruzeiro;3;0
2008;02/11/2008;05:00;33;0;Atlético-MG;Botafogo;2;1
2008;02/11/2008;05:00;33;0;Atlético-PR;Sport;1;0
2008;02/11/2008;05:00;33;0;Santos;Palmeiras;1;2
2008;02/11/2008;07:10;33;0;São Paulo;Internacional;3;0
2008;02/11/2008;07:10;33;0;Fluminense;Vasco da Gama;0;1
2008;02/11/2008;07:10;33;0;Grêmio;Figueirense;1;1
2008;08/11/2008;06:30;34;0;Figueirense;Atlético-PR;0;2
2008;08/11/2008;06:30;34;0;Vasco da Gama;Santos;1;0
2008;08/11/2008;06:30;34;0;Portuguesa;São Paulo;2;3
2008;09/11/2008;05:00;34;25945;Palmeiras;Grêmio;0;1
2008;09/11/2008;05:00;34;0;Cruzeiro;Fluminense;1;0
2008;09/11/2008;05:00;34;9747;Coritiba;Náutico;0;0
2008;09/11/2008;05:00;34;0;Sport;Goiás;2;1
2008;09/11/2008;07:10;34;27038;Botafogo;Flamengo;0;1
2008;09/11/2008;07:10;34;0;Vitória;Atlético-MG;0;1
2008;09/11/2008;07:10;34;8131;Internacional;Ipatinga;4;0
2008;12/11/2008;10:00;35;42182;Atlético-MG;Vasco da Gama;4;1
2008;15/11/2008;06:30;35;40364;Fluminense;Portuguesa;3;1
2008;15/11/2008;06:30;35;0;Náutico;Cruzeiro;5;2
2008;15/11/2008;06:30;35;0;Ipatinga;Sport;3;0
2008;16/11/2008;05:00;35;0;São Paulo;Figueirense;3;1
2008;16/11/2008;05:00;35;0;Goiás;Botafogo;3;1
2008;16/11/2008;05:00;35;59678;Flamengo;Palmeiras;5;2
2008;16/11/2008;07:10;35;0;Grêmio;Coritiba;2;1
2008;16/11/2008;07:10;35;0;Atlético-PR;Vitória;2;1
2008;16/11/2008;07:10;35;0;Santos;Internacional;1;0
2008;20/11/2008;08:30;36;0;Figueirense;Náutico;4;3
2008;22/11/2008;06:30;36;0;Portuguesa;Goiás;0;0
2008;22/11/2008;06:30;36;0;Botafogo;Atlético-PR;2;2
2008;22/11/2008;06:30;36;0;Coritiba;Santos;5;1
2008;23/11/2008;05:00;36;0;Vasco da Gama;São Paulo;1;2
2008;23/11/2008;05:00;36;0;Vitória;Grêmio;4;2
2008;23/11/2008;05:00;36;0;Cruzeiro;Flamengo;3;2
2008;23/11/2008;07:10;36;0;Sport;Atlético-MG;3;0
2008;23/11/2008;07:10;36;7481;Internacional;Fluminense;0;2
2008;23/11/2008;07:10;36;0;Palmeiras;Ipatinga;2;0
2008;30/11/2008;05:00;37;0;Ipatinga;Grêmio;1;4
2008;30/11/2008;05:00;37;0;Náutico;Atlético-PR;2;1
2008;30/11/2008;05:00;37;3106;Botafogo;Figueirense;1;3
2008;30/11/2008;05:00;37;13269;Internacional;Cruzeiro;1;0
2008;30/11/2008;05:00;37;66888;São Paulo;Fluminense;1;1
2008;30/11/2008;05:00;37;0;Portuguesa;Sport;2;2
2008;30/11/2008;05:00;37;0;Coritiba;Vasco da Gama;0;2
2008;30/11/2008;05:00;37;0;Flamengo;Goiás;3;3
2008;30/11/2008;05:00;37;0;Atlético-MG;Santos;0;0
2008;30/11/2008;05:00;37;16747;Vitória;Palmeiras;0;0
2008;07/12/2008;05:00;38;49178;Fluminense;Ipatinga;1;1
2008;07/12/2008;05:00;38;22016;Atlético-PR;Flamengo;5;3
2008;07/12/2008;05:00;38;12970;Sport;Coritiba;4;3
2008;07/12/2008;05:00;38;0;Vasco da Gama;Vitória;0;2
2008;07/12/2008;05:00;38;14121;Santos;Náutico;0;0
2008;07/12/2008;05:00;38;0;Cruzeiro;Portuguesa;4;1
2008;07/12/2008;05:00;38;0;Palmeiras;Botafogo;0;1
2008;07/12/2008;05:00;38;0;Grêmio;Atlético-MG;2;0
2008;07/12/2008;05:00;38;0;Goiás;São Paulo;0;1
2008;07/12/2008;05:00;38;0;Figueirense;Internacional;3;1
2009;09/05/2009;06:30;1;15185;Sport;Barueri;1;1
2009;09/05/2009;06:30;1;19105;Palmeiras;Coritiba;2;1
2009;09/05/2009;06:30;1;8344;Avaí;Atlético-MG;2;2
2009;10/05/2009;04:00;1;14458;Corinthians;Internacional;0;1
2009;10/05/2009;04:00;1;14547;Fluminense;São Paulo;1;0
2009;10/05/2009;04:00;1;24564;Cruzeiro;Flamengo;2;0
2009;10/05/2009;04:00;1;12906;Atlético-PR;Vitória;0;2
2009;10/05/2009;06:30;1;24309;Grêmio;Santos;1;1
2009;10/05/2009;06:30;1;1939;Santo André;Botafogo;1;1
2009;10/05/2009;06:30;1;2517;Goiás;Náutico;3;3
2009;16/05/2009;06:30;2;8423;Coritiba;Santo André;2;4
2009;16/05/2009;06:30;2;17263;Atlético-MG;Grêmio;2;1
2009;16/05/2009;06:30;2;18351;Flamengo;Avaí;0;0
2009;17/05/2009;04:00;2;9511;Santos;Goiás;3;3
2009;17/05/2009;04:00;2;11554;São Paulo;Atlético-PR;2;2
2009;17/05/2009;04:00;2;2555;Barueri;Fluminense;0;0
2009;17/05/2009;04:00;2;29735;Internacional;Palmeiras;2;0
2009;17/05/2009;06:30;2;14528;Botafogo;Corinthians;0;0
2009;17/05/2009;06:30;2;2284;Vitória;Sport;1;0
2009;17/05/2009;06:30;2;14127;Náutico;Cruzeiro;2;0
2009;23/05/2009;06:30;3;10845;Corinthians;Barueri;2;1
2009;23/05/2009;06:30;3;7344;Cruzeiro;Vitória;2;0
2009;23/05/2009;06:30;3;6918;Goiás;Internacional;0;1
2009;24/05/2009;04:00;3;14172;Atlético-PR;Náutico;2;3
2009;24/05/2009;04:00;3;25894;Grêmio;Botafogo;2;0
2009;24/05/2009;04:00;3;11953;Fluminense;Santos;1;4
2009;24/05/2009;04:00;3;12023;Palmeiras;São Paulo;0;0
2009;24/05/2009;06:30;3;8819;Santo André;Flamengo;1;2
2009;24/05/2009;06:30;3;15315;Sport;Atlético-MG;2;3
2009;24/05/2009;06:30;3;8880;Avaí;Coritiba;2;2
2009;30/05/2009;06:30;4;8642;Coritiba;Goiás;1;3
2009;30/05/2009;06:30;4;26663;Atlético-MG;Santo André;0;0
2009;30/05/2009;06:30;4;8555;Botafogo;Sport;2;2
2009;31/05/2009;04:00;4;68217;Flamengo;Atlético-PR;2;1
2009;31/05/2009;04:00;4;51800;São Paulo;Cruzeiro;3;0
2009;31/05/2009;04:00;4;10666;Santos;Corinthians;3;1
2009;31/05/2009;04:00;4;17781;Náutico;Fluminense;1;1
2009;31/05/2009;04:00;4;14526;Vitória;Grêmio;1;0
2009;31/05/2009;06:30;4;4970;Barueri;Palmeiras;2;2
